"Z","M","Y","x1","x2","x3","x4","x5","x6","x7","R_m","R_y"
1,0,15688.1592462524,"1","0","1","0","0","1","4",1,1
1,1,13933.0168924438,"1","0","1","0","0","1","1",1,1
0,0,NA,"0","0","0","0","0","1","3",1,0
1,1,0,"0","0","1","0","1","1","2",1,1
0,NA,28030.5601160889,"0","1","2","0","0","1","0",0,1
1,0,24946.8145160889,"1","1","2","0","0","1","3",1,1
0,1,11006.1191173096,"1","2","3","0","2","2","1",1,1
1,1,7448.38084429321,"0","1","2","0","0","1","3",1,1
0,NA,NA,"0","0","1","0","0","1","3",0,0
1,NA,NA,"1","1","1","0","0","1","0",0,0
0,NA,NA,"1","1","2","1","0","1","0",0,0
1,0,17230.9297913086,"0","1","1","0","0","1","2",1,1
0,NA,NA,"0","1","1","1","2","1","5",0,0
0,0,NA,"0","0","1","0","1","1","0",1,0
1,0,11224.8779177856,"1","1","1","0","0","1","5",1,1
0,NA,NA,"0","2","2","0","0","3","0",0,0
1,NA,10554.3044619873,"1","0","3","0","0","1","0",0,1
0,NA,0,"1","2","1","1","0","3","4",0,1
1,0,NA,"0","1","1","0","2","1","2",1,0
1,NA,0,"0","0","0","0","1","1","5",0,1
0,0,0,"1","2","2","0","0","1","5",1,1
1,1,16487.3071298584,"1","1","0","0","2","1","4",1,1
0,1,14112.5832394409,"1","2","2","0","0","3","5",1,1
1,NA,4320.68690898743,"0","0","1","0","2","1","5",0,1
0,1,17872.7233980103,"0","0","0","0","1","1","1",1,1
1,1,NA,"0","1","1","0","0","1","2",1,0
0,1,9408.45982038574,"1","2","0","0","0","3","4",1,1
0,1,33095.2959606445,"0","0","0","0","0","1","1",1,1
1,0,NA,"0","0","0","0","0","1","2",1,0
0,1,24611.2436054443,"0","1","1","0","0","1","0",1,1
1,NA,NA,"0","0","1","0","0","1","0",0,0
1,NA,19387.4161925171,"1","2","2","1","0","1","0",0,1
1,0,25155.4479906006,"1","2","1","1","0","1","0",1,1
1,0,18505.298091687,"1","1","1","1","0","1","0",1,1
1,NA,0,"0","1","1","0","0","1","2",0,1
0,NA,0,"0","1","1","0","0","1","1",0,1
1,1,42838.0661337891,"0","2","1","0","1","3","2",1,1
1,0,0,"0","0","1","0","0","1","0",1,1
1,1,43053.3317772949,"0","2","2","0","0","3","4",1,1
0,NA,NA,"0","0","3","0","1","1","0",0,0
0,1,11942.3842468506,"1","2","1","1","0","1","0",1,1
1,1,32674.4033598633,"0","1","2","0","0","3","3",1,1
0,0,623.604324466324,"1","1","0","0","0","1","0",1,1
0,0,10096.4507685425,"0","0","1","0","0","1","0",1,1
1,1,0,"1","0","1","1","0","1","0",1,1
1,NA,33981.3789989502,"1","2","1","0","1","3","2",0,1
0,0,2806.21947944641,"0","0","1","0","0","1","0",1,1
1,NA,NA,"0","1","0","0","0","3","5",0,0
1,1,29927.9820594727,"0","2","3","0","0","1","2",1,1
1,1,33058.8091250244,"1","2","1","0","0","3","4",1,1
1,NA,NA,"1","2","1","0","0","4","2",0,0
0,0,24012.8897150391,"0","0","1","0","0","1","0",1,1
1,1,14123.1939668701,"1","1","0","0","1","1","0",1,1
1,1,30414.1041968994,"1","2","1","0","0","3","2",1,1
1,1,42483.8468913574,"0","1","1","1","0","1","3",1,1
1,1,7116.60460913086,"0","1","1","1","0","1","1",1,1
1,NA,0,"0","0","1","0","0","1","0",0,1
1,NA,0,"1","1","1","0","0","1","0",0,1
0,1,116690.066371582,"0","2","3","1","0","3","4",1,1
0,0,8155.61263597412,"0","0","2","0","1","1","3",1,1
0,NA,NA,"0","1","0","0","0","1","5",0,0
1,1,14945.6572182861,"1","1","0","0","0","3","2",1,1
1,NA,NA,"0","0","1","0","0","1","0",0,0
1,0,1429.83561004486,"1","1","1","1","1","1","2",1,1
1,0,26005.6633278076,"0","0","0","0","0","1","2",1,1
0,0,1686.28530800171,"0","1","1","0","0","1","3",1,1
0,1,0,"0","2","0","0","0","3","5",1,1
1,1,38056.0692128906,"0","2","3","1","0","1","5",1,1
0,1,NA,"0","0","2","1","0","1","3",1,0
1,0,4653.12314154968,"1","0","1","0","0","1","2",1,1
1,0,NA,"0","1","0","0","1","1","5",1,0
1,0,32471.9686601807,"0","0","0","0","2","1","2",1,1
1,NA,0,"0","1","2","0","0","1","4",0,1
0,1,21379.9755847412,"0","1","1","1","0","3","2",1,1
1,1,16881.0890682129,"0","0","1","0","0","1","2",1,1
1,1,9465.42267290039,"0","1","1","0","1","1","2",1,1
1,1,15133.4902494141,"0","0","1","0","1","1","1",1,1
1,0,5608.14402271729,"1","1","1","1","0","1","0",1,1
1,1,29509.0805953125,"0","1","0","0","1","1","2",1,1
1,1,34921.8418605469,"0","2","3","0","0","3","0",1,1
0,1,35088.4658195068,"0","2","2","0","0","2","2",1,1
1,1,10977.9918359985,"0","0","0","0","0","1","0",1,1
1,NA,20584.8743643677,"1","1","1","1","0","1","0",0,1
1,1,28311.4267769531,"1","1","3","0","0","1","2",1,1
0,1,13593.8475719604,"1","2","2","0","0","2","2",1,1
0,0,2690.83323608093,"1","2","1","0","0","3","2",1,1
1,1,6681.47501002808,"1","2","1","1","0","3","0",1,1
0,0,0,"1","0","2","0","0","1","0",1,1
0,NA,NA,"1","0","1","0","0","1","0",0,0
1,0,8846.7172116394,"0","0","1","0","2","1","1",1,1
1,1,10054.161404187,"1","1","1","1","0","1","0",1,1
1,1,19555.190503418,"1","1","2","0","0","1","4",1,1
0,0,24315.9461571533,"0","0","2","0","0","1","0",1,1
1,1,21861.6374770752,"1","2","0","0","0","3","3",1,1
1,1,147846.500477051,"0","2","0","0","1","3","4",1,1
1,1,1001.84865634918,"1","2","2","0","0","2","3",1,1
0,1,13719.2953704346,"0","2","0","0","1","2","4",1,1
1,1,20679.4025848389,"0","2","3","0","0","2","2",1,1
1,0,9470.82585986938,"0","0","1","0","0","1","0",1,1
1,1,28776.5701602539,"0","1","2","0","0","2","4",1,1
1,1,NA,"1","2","0","1","0","3","3",1,0
1,1,NA,"1","2","1","1","0","3","0",1,0
1,0,3455.80737063904,"1","0","1","0","0","1","2",1,1
0,1,16145.0000356201,"1","2","2","0","0","3","3",1,1
0,NA,53355.3785463867,"0","0","1","0","0","1","3",0,1
1,0,22814.3889206543,"0","0","1","0","0","1","0",1,1
0,0,25565.5082137939,"0","0","1","0","0","1","2",1,1
0,0,16145.0000356201,"1","0","1","0","1","1","0",1,1
1,0,18451.4284352417,"1","0","1","0","0","1","0",1,1
1,0,22420.4237184814,"1","0","1","1","0","1","1",1,1
1,0,0,"0","0","1","0","2","1","5",1,1
0,1,0,"0","1","1","0","0","1","2",1,1
1,NA,NA,"1","1","1","0","0","1","2",0,0
0,1,14702.776936853,"1","0","3","0","0","1","5",1,1
1,1,12408.3770827148,"0","2","0","0","0","3","2",1,1
1,0,0,"1","0","2","0","0","1","0",1,1
1,1,16888.4604838257,"0","0","2","0","0","1","5",1,1
1,0,NA,"1","1","0","0","0","1","0",1,0
1,NA,NA,"0","0","0","0","1","1","0",0,0
1,1,16724.7340744263,"1","2","1","1","0","1","2",1,1
0,0,8907.31376466064,"0","0","1","0","0","1","0",1,1
1,1,0,"1","1","2","0","0","1","1",1,1
1,0,0,"0","0","1","0","0","1","0",1,1
0,0,13775.6613772705,"1","0","1","0","0","1","2",1,1
0,0,0,"0","1","1","0","0","1","0",1,1
1,1,34149.0480569824,"1","1","0","0","0","1","0",1,1
0,0,16975.2061833618,"0","1","1","0","0","1","3",1,1
1,0,16874.2860180908,"0","0","1","0","0","1","2",1,1
1,1,23080.9535740723,"1","0","1","0","0","1","2",1,1
0,NA,5730.2026788208,"0","1","2","0","0","1","0",0,1
1,0,17354.6105798584,"0","1","3","1","0","1","3",1,1
0,0,27646.5184020264,"0","0","0","0","0","1","2",1,1
1,NA,NA,"0","0","1","0","1","1","0",0,0
0,0,23761.0728459229,"0","0","1","0","0","1","2",1,1
1,1,NA,"0","2","0","0","1","3","3",1,0
1,1,27829.329013916,"0","0","1","0","0","1","2",1,1
0,NA,NA,"0","1","1","0","0","1","3",0,0
0,1,16181.8100594604,"0","1","1","0","1","1","1",1,1
1,1,26374.0731334717,"0","1","1","0","0","1","1",1,1
1,1,23064.2839962158,"1","2","3","0","0","3","0",1,1
1,0,31367.4277207764,"0","1","2","0","0","1","5",1,1
1,1,23193.6211977539,"1","2","0","0","0","1","2",1,1
0,0,25639.1158787842,"0","0","1","0","1","1","0",1,1
0,NA,NA,"1","0","1","0","2","1","0",0,0
0,NA,9982.52444437866,"1","1","1","0","0","2","0",0,1
0,NA,NA,"1","2","1","1","0","1","4",0,0
1,1,11304.7598920166,"1","2","0","0","0","3","3",1,1
1,0,9666.65748988037,"0","1","1","0","0","1","2",1,1
0,0,21987.9508256104,"1","1","1","0","0","1","2",1,1
1,1,NA,"1","1","1","1","0","3","2",1,0
0,0,24601.9045803223,"0","1","1","0","0","1","1",1,1
0,1,24595.3590901611,"0","1","1","0","0","1","2",1,1
1,1,17186.158935791,"0","0","1","0","0","1","0",1,1
1,0,8528.43748991089,"0","1","3","0","1","1","2",1,1
0,1,0,"0","1","1","0","1","1","3",1,1
0,1,21450.975455127,"0","0","0","0","0","1","2",1,1
0,1,28664.3012592041,"0","1","2","0","0","1","3",1,1
0,0,24674.5488719971,"0","2","0","1","1","1","4",1,1
1,1,13457.9277321899,"0","2","1","0","0","1","3",1,1
1,1,19933.0594463013,"0","0","0","0","0","1","2",1,1
1,1,5073.31395335083,"0","1","3","0","0","1","0",1,1
0,1,14593.1034477173,"0","0","0","0","0","2","2",1,1
0,0,18586.4839632202,"0","0","2","0","0","1","2",1,1
1,0,5271.55896972656,"0","0","0","1","0","1","0",1,1
0,0,0,"1","1","2","0","0","1","2",1,1
0,1,16197.5410293823,"1","2","2","0","0","3","0",1,1
1,0,7674.28755281982,"1","2","2","1","0","1","0",1,1
1,0,21431.8541045654,"1","1","2","1","0","3","2",1,1
1,1,6485.48488157959,"1","2","2","1","0","3","0",1,1
1,1,NA,"1","1","1","0","0","1","2",1,0
1,1,0,"1","1","3","1","0","3","1",1,1
0,0,2754.08990057373,"1","1","2","1","0","1","2",1,1
1,1,0,"0","0","1","0","0","1","0",1,1
0,NA,NA,"0","1","1","1","0","1","2",0,0
1,0,25846.9296191895,"1","1","1","1","0","1","0",1,1
0,NA,26901.1745466064,"1","0","0","0","2","1","5",0,1
0,0,0,"0","0","1","0","1","1","0",1,1
1,1,NA,"1","0","2","0","1","1","1",1,0
0,1,27321.3613340332,"0","2","1","0","0","3","4",1,1
1,1,23334.0087122314,"0","2","1","1","0","3","5",1,1
1,1,17950.0718737793,"1","1","1","0","0","1","0",1,1
0,0,38737.6917433594,"0","0","2","0","1","1","2",1,1
0,NA,4150.46701672668,"0","0","0","0","1","1","3",0,1
0,0,NA,"0","0","1","0","0","1","2",1,0
0,NA,NA,"0","1","1","0","1","1","1",0,0
1,0,24870.6758291748,"0","1","1","0","2","1","0",1,1
1,0,41504.6707864014,"0","0","0","0","0","1","5",1,1
0,0,190.050848375702,"0","0","0","0","0","1","2",1,1
0,1,0,"1","1","1","1","0","3","0",1,1
0,1,24387.146627124,"1","0","1","0","0","1","0",1,1
1,1,19967.1588992065,"0","0","2","0","1","1","3",1,1
0,1,52095.5140913086,"1","2","2","0","0","2","4",1,1
1,NA,14987.7979903564,"0","0","0","0","2","1","5",0,1
1,0,13102.4454553345,"1","1","1","0","0","1","0",1,1
1,1,30744.1994818359,"0","2","0","0","0","3","3",1,1
0,0,23509.4243813965,"0","0","2","0","0","1","5",1,1
0,NA,0,"0","0","1","0","0","1","0",0,1
1,1,2020.76422013397,"1","2","1","0","0","3","2",1,1
1,0,21451.3147408447,"0","1","1","0","2","1","5",1,1
1,NA,23518.7906484375,"0","2","1","1","0","1","3",0,1
1,0,3712.67297221069,"1","0","1","1","0","1","0",1,1
0,1,NA,"0","2","3","0","0","1","2",1,0
1,1,761.4473895401,"1","0","1","1","0","1","0",1,1
1,0,16181.0064228516,"1","1","1","1","0","1","3",1,1
1,NA,NA,"0","0","2","0","0","1","0",0,0
1,NA,8070.35224015503,"1","0","2","0","0","1","0",0,1
0,1,18056.0478915527,"0","0","2","0","0","1","2",1,1
0,1,15659.9861489868,"1","0","0","0","0","1","1",1,1
1,1,593.050384094238,"1","1","1","0","0","3","4",1,1
1,1,14802.0427746826,"0","1","1","0","0","3","3",1,1
1,1,50670.2862351563,"0","2","2","0","0","3","4",1,1
0,1,16689.3332007568,"0","0","0","0","1","1","0",1,1
0,1,38407.628653418,"0","0","0","0","0","3","2",1,1
0,0,17846.9612105713,"0","2","1","0","0","1","2",1,1
0,1,1885.3144582489,"1","0","1","0","1","1","2",1,1
1,0,0,"0","0","1","0","1","1","0",1,1
1,0,22525.0450699219,"0","0","1","0","1","1","1",1,1
1,0,NA,"0","0","0","0","0","1","0",1,0
0,1,16148.8077129272,"1","2","1","0","0","3","2",1,1
1,0,23058.149611377,"0","0","1","0","0","1","2",1,1
0,NA,NA,"0","2","2","0","0","1","0",0,0
0,0,5764.53740284424,"1","0","2","1","0","1","0",1,1
0,0,4252.26480518189,"0","0","1","0","0","1","0",1,1
1,NA,0,"0","1","1","0","1","1","5",0,1
0,0,0,"0","0","1","0","1","1","0",1,1
1,1,8559.51866202393,"0","0","0","0","0","1","3",1,1
1,0,22490.8267431885,"0","2","3","0","1","1","0",1,1
0,1,0,"0","2","2","1","2","2","2",1,1
0,1,45009.5095867676,"0","0","0","0","1","1","2",1,1
1,0,0,"1","1","0","0","1","1","3",1,1
1,1,26005.6633278076,"0","0","0","0","1","1","5",1,1
0,NA,46116.2992227539,"0","2","0","0","0","1","4",0,1
1,0,NA,"0","0","1","0","0","1","0",1,0
1,0,NA,"0","2","0","0","0","1","5",1,0
1,0,4304.18790269165,"0","1","1","0","0","1","1",1,1
0,0,36893.0398735107,"0","1","2","0","0","1","3",1,1
0,0,0,"1","1","3","0","0","1","0",1,1
0,1,37722.311128125,"0","1","1","0","0","1","4",1,1
1,NA,NA,"0","2","1","0","0","1","2",0,0
1,0,0,"0","0","1","0","0","1","0",1,1
1,1,0,"0","0","1","0","0","1","2",1,1
0,0,23139.7292524658,"0","0","0","0","1","1","1",1,1
0,1,493.729985034943,"0","2","2","0","0","4","4",1,1
1,NA,35355.8303947266,"0","2","2","0","0","1","3",0,1
1,0,13830.6529054688,"0","0","1","0","0","1","0",1,1
1,NA,21196.1743576172,"0","2","0","0","0","3","5",0,1
0,0,14702.776936853,"1","0","1","0","0","1","2",1,1
0,0,NA,"0","0","0","0","0","1","1",1,0
0,1,35884.8436952637,"0","1","0","0","1","2","0",1,1
1,0,11482.2372791382,"0","1","1","0","0","1","0",1,1
1,1,21451.3147408447,"0","1","2","0","0","3","3",1,1
1,1,13035.5405406738,"1","1","1","0","0","1","3",1,1
1,1,26005.6633278076,"0","0","0","0","1","1","3",1,1
0,0,0,"1","0","1","1","0","1","0",1,1
0,0,14544.1955353271,"0","0","1","0","1","1","3",1,1
0,0,17340.6936740845,"1","0","1","1","0","1","0",1,1
1,NA,NA,"1","1","1","0","0","3","0",0,0
0,0,10711.7986632935,"0","0","1","0","0","1","2",1,1
0,0,0,"1","0","0","1","1","1","0",1,1
1,0,21520.9401325928,"0","0","1","0","0","1","0",1,1
0,1,32665.7131877197,"1","2","0","0","0","1","0",1,1
0,1,42552.8481955078,"0","0","2","0","1","1","3",1,1
1,0,16123.3216594849,"1","1","0","0","0","1","3",1,1
1,0,4453.48600120239,"1","2","2","0","1","1","0",1,1
0,0,13658.1496450928,"0","0","3","0","1","1","2",1,1
1,NA,461.261409851074,"1","1","2","1","0","1","2",0,1
0,NA,NA,"0","1","3","0","0","1","0",0,0
1,NA,NA,"0","1","0","0","0","1","5",0,0
1,NA,26437.9455272461,"1","0","1","0","2","1","5",0,1
1,1,26093.5160398682,"0","0","1","0","0","1","0",1,1
0,0,NA,"0","1","1","0","0","1","0",1,0
1,1,3449.94261888428,"1","0","1","0","1","1","3",1,1
1,1,19497.8078776978,"1","2","1","0","0","3","2",1,1
1,NA,NA,"0","2","1","0","0","1","0",0,0
0,0,4392.96591129456,"0","0","2","0","0","1","0",1,1
1,1,37569.4121432373,"1","1","1","0","0","3","4",1,1
1,1,45593.6506250977,"1","1","2","0","0","3","4",1,1
0,1,15204.0666317871,"1","2","1","1","0","2","0",1,1
1,0,34894.6668081299,"0","0","1","0","0","1","0",1,1
1,1,17242.8667048828,"0","0","0","1","1","1","2",1,1
0,0,18586.4839632202,"0","0","1","1","1","1","2",1,1
0,0,1025.02533802643,"1","0","1","0","0","1","0",1,1
1,NA,NA,"1","1","1","0","0","1","0",0,0
0,0,20453.2773218262,"0","1","2","0","0","1","1",1,1
1,1,NA,"0","0","2","0","1","1","2",1,0
0,0,NA,"0","0","1","0","0","1","0",1,0
0,1,18044.3301515991,"0","2","1","1","0","1","4",1,1
0,1,21032.9209669922,"0","0","0","0","1","1","2",1,1
0,0,0,"0","0","1","0","1","1","0",1,1
1,0,0,"1","0","1","0","0","1","2",1,1
1,NA,NA,"0","0","1","0","0","1","0",0,0
1,1,29199.2186265381,"0","0","1","0","1","1","1",1,1
0,0,7215.9930355957,"0","1","1","0","0","1","2",1,1
0,NA,NA,"0","0","1","0","2","1","5",0,0
1,1,NA,"1","0","1","0","0","1","0",1,0
1,NA,0,"0","2","2","1","0","1","0",0,1
1,0,16999.9307013428,"0","0","1","0","1","1","2",1,1
1,1,37528.4452502197,"0","0","1","0","0","1","0",1,1
1,1,13506.1100189209,"0","2","1","0","0","3","0",1,1
1,1,12437.3538165894,"0","0","1","0","1","1","1",1,1
0,1,195567.021822656,"1","1","1","0","0","3","2",1,1
1,1,0,"0","1","1","0","0","1","0",1,1
0,NA,0,"0","0","2","0","0","1","0",0,1
0,0,NA,"1","1","0","0","0","1","0",1,0
0,0,40397.6731212158,"0","0","2","0","0","1","3",1,1
1,1,47256.6310905762,"0","2","3","0","0","1","4",1,1
1,NA,NA,"0","2","1","0","1","1","5",0,0
1,0,0,"1","0","0","0","1","1","1",1,1
0,1,439.296567911911,"0","2","0","0","0","2","2",1,1
0,0,16341.0787003052,"0","1","1","0","0","1","2",1,1
0,0,25516.9829265381,"0","0","3","0","0","1","0",1,1
0,0,25307.0888941406,"0","0","2","0","0","1","2",1,1
1,1,24588.8160765381,"0","1","0","0","0","1","5",1,1
1,1,41493.6279030762,"0","2","1","0","0","3","2",1,1
1,NA,NA,"0","1","0","0","0","2","2",0,0
1,1,27429.22199729,"0","2","1","0","0","3","0",1,1
1,0,15235.3081597412,"0","1","2","0","1","1","2",1,1
0,0,21975.9396158936,"0","1","1","0","0","1","0",1,1
1,1,0,"0","0","0","0","1","1","2",1,1
0,0,71461.2444780762,"0","1","0","0","0","1","2",1,1
1,0,3997.59898856506,"0","1","2","0","1","1","2",1,1
0,0,24103.9346846924,"0","2","1","0","0","1","2",1,1
1,NA,NA,"0","2","3","0","0","3","3",0,0
0,0,NA,"0","0","2","0","1","1","2",1,0
1,0,29583.4188390381,"0","0","2","0","1","1","0",1,1
0,0,NA,"1","2","2","0","0","1","0",1,0
0,0,0,"0","0","1","0","2","1","0",1,1
1,1,1467.12360573578,"1","0","1","0","1","1","0",1,1
0,NA,24674.5488719971,"0","2","0","0","1","3","0",0,1
0,1,0,"1","2","1","1","0","1","2",1,1
1,1,48652.7249526855,"0","0","0","0","0","1","0",1,1
1,0,4751.27113200073,"0","0","1","0","0","1","0",1,1
0,1,NA,"0","0","1","0","0","1","0",1,0
1,1,17467.0540768433,"1","1","1","0","0","3","0",1,1
0,1,NA,"0","0","1","0","0","1","2",1,0
1,1,25980.2887185791,"0","1","1","0","0","3","3",1,1
0,NA,NA,"0","0","3","0","1","1","2",0,0
1,0,NA,"1","1","1","1","0","1","2",1,0
0,NA,16504.0460507812,"1","2","2","1","2","1","5",0,1
1,0,0,"1","0","0","0","0","1","0",1,1
0,0,11500.7840728638,"0","0","1","0","1","1","0",1,1
1,1,22428.4105538086,"0","2","1","1","0","1","2",1,1
1,1,16635.6133748657,"0","0","2","0","0","1","0",1,1
0,0,7411.10337388916,"1","0","1","0","0","1","0",1,1
1,NA,NA,"1","1","2","1","0","1","0",0,0
0,0,NA,"0","0","1","0","0","1","0",1,0
1,1,48473.6960144531,"0","1","2","0","1","1","0",1,1
1,1,22475.7149077881,"1","1","2","0","0","3","0",1,1
0,NA,NA,"0","0","3","0","1","1","0",0,0
1,1,67973.8875600586,"0","0","1","0","0","1","2",1,1
0,1,16842.3968754272,"0","0","2","0","0","1","0",1,1
0,0,12801.9448005249,"0","0","2","0","0","1","5",1,1
0,0,NA,"0","0","2","0","1","1","1",1,0
1,1,12986.6437727051,"1","1","2","0","0","1","0",1,1
0,1,9279.82595566406,"1","0","2","0","0","1","2",1,1
1,NA,NA,"0","0","1","0","1","1","1",0,0
1,1,41493.6279030762,"1","0","0","0","0","1","2",1,1
0,0,NA,"0","0","1","0","2","1","0",1,0
1,0,22991.0849600098,"0","0","1","0","0","1","2",1,1
1,0,41592.7835349609,"1","2","2","1","0","1","2",1,1
0,0,NA,"1","0","1","0","0","1","1",1,0
0,1,9350.38376400146,"1","1","1","0","0","3","0",1,1
0,1,22129.9332306152,"1","2","1","0","0","3","4",1,1
1,1,31466.0013662109,"1","1","1","0","0","3","3",1,1
1,NA,NA,"0","1","1","0","0","1","2",0,0
1,1,5181.34797427368,"0","0","2","0","1","1","3",1,1
0,NA,NA,"0","0","2","0","1","1","1",0,0
0,NA,NA,"0","1","0","0","0","1","4",0,0
1,1,51329.1543336914,"0","0","2","0","1","1","1",1,1
0,1,NA,"0","1","0","0","0","1","0",1,0
1,NA,NA,"1","1","2","0","0","3","0",0,0
0,NA,0,"1","1","2","0","0","1","0",0,1
1,NA,NA,"0","2","1","0","2","3","5",0,0
1,1,21451.3147408447,"0","1","1","0","0","1","4",1,1
0,0,21662.268731543,"0","2","2","0","0","1","0",1,1
1,1,8639.7584960083,"1","0","0","0","0","1","2",1,1
1,NA,11118.5143218018,"1","2","1","0","0","2","3",0,1
1,0,NA,"0","1","1","0","1","1","2",1,0
0,0,0,"0","0","3","0","1","1","0",1,1
1,1,21945.5178220459,"1","2","1","1","0","3","1",1,1
0,0,15579.3488306396,"0","0","1","0","0","1","2",1,1
1,1,6185.56064100952,"1","0","1","0","1","1","0",1,1
1,0,2565.68633698425,"0","0","1","0","1","1","0",1,1
0,NA,34578.0216015381,"0","2","2","0","0","1","3",0,1
0,0,32752.0997892334,"1","1","2","0","0","1","5",1,1
1,0,17177.0304164063,"0","1","0","0","1","1","3",1,1
1,NA,NA,"0","1","1","0","1","1","2",0,0
0,0,NA,"0","1","1","0","0","1","1",1,0
1,1,22738.9857655518,"1","2","1","1","0","3","3",1,1
0,0,4270.25437783814,"0","0","0","0","0","1","0",1,1
1,1,17467.0540768433,"1","1","3","1","0","3","0",1,1
1,1,NA,"0","0","0","0","2","1","2",1,0
1,0,16637.1748321289,"1","0","0","0","0","1","3",1,1
1,NA,11581.2232681641,"0","1","1","0","1","1","2",0,1
0,1,24198.1743884766,"1","1","1","1","0","3","2",1,1
0,NA,NA,"0","0","1","0","0","1","0",0,0
1,NA,11070.2738364258,"0","2","1","1","0","3","4",0,1
0,0,0,"0","0","1","0","0","1","2",1,1
0,0,0,"0","0","2","0","0","1","1",1,1
0,NA,NA,"0","1","0","0","0","1","1",0,0
1,1,43632.4553494629,"0","1","2","1","0","1","2",1,1
1,1,2004.44244109497,"1","0","2","0","0","1","1",1,1
0,1,25324.4667618896,"0","1","1","0","0","3","0",1,1
1,NA,41482.5825432129,"0","1","2","0","0","1","0",0,1
1,1,15469.2369942627,"0","0","1","0","0","1","0",1,1
0,0,NA,"1","1","3","0","0","4","2",1,0
1,1,21356.8224301758,"0","0","1","0","0","1","0",1,1
1,1,3140.29332281799,"1","2","0","0","0","3","1",1,1
1,0,3072.78382329712,"1","0","1","0","1","1","0",1,1
1,1,34281.9613795166,"0","1","0","0","0","1","2",1,1
0,NA,10970.5325032837,"0","1","1","0","2","3","5",0,1
0,0,22277.6834928223,"1","2","1","1","0","1","0",1,1
1,1,39408.4546543213,"1","2","1","1","0","3","2",1,1
0,NA,NA,"0","1","1","1","0","3","3",0,0
1,0,NA,"0","0","1","0","0","1","0",1,0
1,NA,13298.2281737183,"1","0","1","0","1","1","3",0,1
1,NA,356.34531168251,"0","0","1","0","1","1","0",0,1
1,1,21451.3147408447,"0","1","1","0","0","3","2",1,1
0,0,15138.5411488403,"0","1","2","0","0","1","1",1,1
0,0,15843.5100038452,"0","0","1","0","2","1","2",1,1
1,1,16909.99769729,"0","2","2","0","0","1","2",1,1
1,1,10476.5523105103,"0","2","2","0","0","3","4",1,1
0,1,23783.3468294678,"1","2","1","1","0","3","0",1,1
1,1,24844.0431385986,"0","0","1","0","0","1","0",1,1
1,NA,5670.05128352051,"1","0","0","0","0","1","0",0,1
0,NA,1066.0263608345,"0","0","1","0","0","1","1",0,1
1,1,0,"0","0","1","0","0","1","2",1,1
0,1,22904.0445524414,"0","0","0","0","0","1","2",1,1
1,1,15206.4205812378,"1","0","0","0","0","1","2",1,1
0,1,0,"1","1","1","1","0","2","0",1,1
0,0,1224.937064534,"1","1","3","0","0","1","0",1,1
0,NA,14112.5832394409,"1","1","2","1","1","1","2",0,1
1,1,1162.54037789154,"0","0","1","0","0","1","0",1,1
1,NA,NA,"0","2","3","0","0","3","3",0,0
1,1,NA,"0","1","0","0","0","1","5",1,0
0,1,18777.5067754028,"0","2","0","0","1","3","5",1,1
0,0,43018.9772409668,"0","1","0","0","0","1","4",1,1
0,1,12758.491463269,"1","2","3","0","0","3","3",1,1
0,NA,9086.80581551514,"1","1","1","1","0","1","2",0,1
0,0,0,"0","0","1","0","1","1","0",1,1
1,1,9566.10818618774,"1","0","2","0","0","1","0",1,1
1,1,6313.99390614624,"1","0","2","0","0","2","5",1,1
0,0,NA,"0","1","0","0","0","1","4",1,0
1,1,NA,"1","2","1","0","0","3","3",1,0
1,1,9634.68662145996,"1","2","2","0","0","2","2",1,1
1,NA,8076.84448474731,"1","1","1","1","0","1","1",0,1
0,NA,NA,"0","1","0","0","0","1","0",0,0
1,0,467.078681727219,"0","0","2","0","0","1","0",1,1
1,0,16436.1468060791,"0","0","1","0","0","1","1",1,1
1,NA,NA,"0","0","0","0","0","1","0",0,0
1,NA,NA,"0","2","1","1","0","1","2",0,0
1,0,6348.15093856201,"0","0","1","0","1","1","2",1,1
0,1,7047.27206801147,"0","0","0","0","0","1","2",1,1
0,0,1845.0456394043,"1","0","1","1","1","1","5",1,1
